Date,Time,Server1_meter1_avg,Server1_meter1_min,Server1_meter1_max,Server1_meter2_avg,Server1_meter2_min,Server1_meter2_max,Server1_meter3_avg,Server1_meter3_min,Server1_meter3_max,Server1_meter4_avg,Server1_meter4_min,Server1_meter4_max,Server1_meter5_avg,Server1_meter5_min,Server1_meter5_max,Server1_meter6_avg,Server1_meter6_min,Server1_meter6_max,Server1_meter7_avg,Server1_meter7_min,Server1_meter7_max,Server1_meter8_avg,Server1_meter8_min,Server1_meter8_max,Server1_meter9_avg,Server1_meter9_min,Server1_meter9_max,Server1_meter10_avg,Server1_meter10_min,Server1_meter10_max,Server1_meter11_avg,Server1_meter11_min,Server1_meter11_max,Server1_meter12_avg,Server1_meter12_min,Server1_meter12_max,Server1_meter13_avg,Server1_meter13_min,Server1_meter13_max,Server2_meter1_avg,Server2_meter1_min,Server2_meter1_max,Server2_meter2_avg,Server2_meter2_min,Server2_meter2_max,Server2_meter3_avg,Server2_meter3_min,Server2_meter3_max,Server2_meter4_avg,Server2_meter4_min,Server2_meter4_max,Server2_meter5_avg,Server2_meter5_min,Server2_meter5_max,Server2_meter6_avg,Server2_meter6_min,Server2_meter6_max,Server3_meter1_avg,Server3_meter1_min,Server3_meter1_max,Server3_meter2_avg,Server3_meter2_min,Server3_meter2_max,Server3_meter3_avg,Server3_meter3_min,Server3_meter3_max,Server3_meter4_avg,Server3_meter4_min,Server3_meter4_max,Server3_meter5_avg,Server3_meter5_min,Server3_meter5_max,Server3_meter6_avg,Server3_meter6_min,Server3_meter6_max,1st_Floor,2nd_Floor,3rd_Floor,4th_Floor,Utilities,TOTAL,1st_Floor_Kwh,2nd_Floor_Kwh,3rd_Floor_Kwh,4th_Floor_Kwh,Utilities_Kwh,TOTAL_Kwh
05/20/2023,02:25,138.585,138.106,139.28,39.056,37.994,40.274,121.553,121.006,122.07,363.076,361.382,365.782,557.224,501.345,716.902,502.602,488.517,510.453,631.159,627.779,633.769,1567.618,1331.071,1917.402,1594.575,1584.227,1612.115,417.475,430.78,413.084,566.274,412.328,930.399,4334.997,2947.058,4802.727,1918.522,1819.049,2284.954,15227.518,15159.471,15279.081,2670.47,2668.542,2672.015,1016.651,120.58,22496.82,13045.979,10819.524,15257.51,2915.872,2909.206,2920.598,4713.7,4492.431,5328.076,2278.646,1899.638,2371.599,1672.992,1629.025,1721.275,1434.632,1382.978,1585.814,2566.755,2453.195,2756.168,524.269,519.798,527.958,112.971,112.045,118.627,2417.231,2769.244,5155.5650000000005,5423.374,12141.504,27906.918,0.2014359166666667,0.2307703333333333,0.4296304166666667,0.4519478333333333,1.011792,2.3255765
05/20/2023,02:30,139.163,138.484,139.935,39.34,38.249,40.173,122.269,121.743,122.853,382.96,360.729,615.215,502.155,496.499,518.524,487.935,486.02,490.137,636.962,631.703,639.995,1349.849,1134.041,1461.574,1697.138,1583.336,1749.405,417.287,431.653,413.901,923.493,877.054,1027.372,2889.878,2581.515,3098.128,1825.339,1752.767,2114.948,15219.539,15174.878,15295.639,2670.699,2669.451,2671.787,121.517,120.598,122.261,13317.535,11557.204,14597.504,2914.874,2909.078,2926.244,4507.051,4495.626,4524.417,2057.491,1783.233,2368.475,1767.408,1653.346,2114.165,1358.431,1292.426,1491.174,2808.23,2722.823,3046.321,524.027,518.605,527.959,115.788,115.427,116.503,2196.654,2809.119,5525.29,5021.554,10160.276,25712.893,0.1830545,0.2340932499999999,0.4604408333333333,0.4184628333333333,0.8466896666666667,2.1427410833333327
05/20/2023,02:35,139.372,138.898,139.662,39.433,38.358,40.1,122.693,122.197,123.116,580.332,572.494,604.965,497.125,476.942,711.286,415.344,282.161,487.69,713.85,633.343,968.323,1363.316,1332.99,1398.852,1744.499,1607.109,2165.395,411.878,434.367,354.471,945.772,873.001,1045.218,2771.171,2573.637,2980.684,1845.006,1757.093,2222.637,15383.77,15189.854,15706.371,2670.626,2669.414,2671.76,122.037,121.765,122.297,12973.727,11192.572,14741.406,2995.751,2899.602,3138.937,4513.089,4508.02,4519.636,2067.066,1806.141,2378.276,1879.703,1810.922,2158.32,1277.215,1213.524,1336.821,2644.347,2451.113,3166.741,525.334,521.932,530.639,131.108,111.69,566.988,2206.438,2911.399,5683.028,4900.881,10161.799,25863.545,0.1838698333333333,0.2426165833333333,0.4735856666666667,0.40840675,0.8468165833333333,2.1552954166666662
05/20/2023,02:40,139.702,139.152,140.112,95.999,38.824,161.239,123.005,122.571,123.362,426.846,357.602,573.161,700.374,687.228,736.323,282.611,281.45,283.283,704.294,640.326,968.886,1333.795,1160.817,1403.765,1749.499,1681.319,2215.099,335.071,375.099,320.277,632.92,466.833,940.329,2750.755,2570.475,3144.501,1826.615,1711.62,2264.528,15347.669,15197.924,15707.609,2740.486,2670.314,2753.613,122.191,121.965,122.492,13988.328,11929.843,15944.67,2908.903,2904.885,2914.595,4518.317,4511.109,4523.07,1871.549,1587.625,2360.178,1879.457,1778.229,1998.803,1245.421,1190.223,1333.377,2474.427,2451.472,2501.295,525.424,519.426,530.111,219.049,210.92,237.103,2011.251,3037.907,5355.066000000001,4688.442,9899.728,24992.394,0.1676042499999999,0.2531589166666667,0.4462555,0.3907035,0.8249773333333335,2.0826995000000004
05/20/2023,02:45,239.62,139.944,266.64,139.603,136.798,142.287,123.025,122.652,123.335,357.98,356.794,361.325,686.953,679.921,704.588,282.76,282.052,283.555,648.953,636.353,700.56,1369.277,1339.095,1418.34,1632.766,1613.765,1699.91,330.133,369.336,315.603,944.174,419.935,1430.269,3867.346,2767.261,4675.004,1922.55,1835.447,2283.347,15208.46,15183.908,15240.988,2752.876,2751.793,2754.649,122.232,122.02,122.61,13897.481,12077.357,15498.166,2927.204,2914.735,2947.597,5594.053,4517.253,6529.996,1772.582,1590.875,2147.972,1769.841,1725.544,1807.339,1341.017,1187.726,1541.984,2340.332,2139.398,2454.239,525.709,520.219,529.171,211.104,209.183,215.879,2012.202,2909.952,4980.031,4915.604,11350.645,26168.434,0.1676835,0.242496,0.4150025833333333,0.4096336666666667,0.9458870833333334,2.1807028333333336
05/20/2023,02:50,238.753,237.281,240.51,94.049,38.449,137.953,122.843,121.888,123.098,356.485,355.39,357.652,591.893,473.431,686.373,282.629,280.384,283.512,638.846,632.528,642.808,1365.542,1344.181,1391.773,1565.585,1505.87,1638.768,365.987,417.007,347.82,908.543,865.852,981.039,3796.088,3712.002,4177.396,1964.989,1790.829,2384.349,15224.642,15189.549,15299.404,2685.281,2667.912,2752.757,1005.939,121.438,23103.496,13525.073,10988.289,15465.014,2922.07,2914.42,2935.648,5242.242,4533.971,5866.345,1827.194,1714.309,2183.501,1800.047,1713.005,2206.43,1417.092,1290.696,1533.027,2281.776,2194.115,2319.74,525.177,519.963,529.253,189.076,111.243,209.695,2065.947,2880.77,4842.692,5030.252,12032.174,26851.835,0.17216225,0.2400641666666666,0.4035576666666666,0.4191876666666667,1.0026811666666666,2.2376529166666663
05/20/2023,02:55,195.518,138.82,237.649,39.321,38.44,39.946,122.977,122.634,123.216,506.677,355.385,613.728,476.011,472.233,496.662,282.94,282.316,283.557,885.971,637.313,1889.559,1448.438,1143.721,1901.553,1456.887,1433.885,1517.396,420.555,444.042,415.01,2034.023,959.331,2550.189,2768.677,2519.551,3710.871,1770.274,1682.139,2068.36,15255.206,15196.4,15284.256,2669.364,2668.14,2671.114,121.707,121.406,122.315,13064.262,11355.34,15612.574,3291.607,2911.32,4227.299,4868.522,4514.708,5289.348,1839.059,1625.004,2085.009,1651.066,1621.629,1717.562,1388.888,1327.545,1474.124,2339.6,2233.415,2447.852,525.604,520.21,530.074,141.604,111.225,630.56,2034.577,2670.6090000000004,5189.135,4890.54,11552.586,26337.447,0.1695480833333333,0.22255075,0.4324279166666667,0.407545,0.9627155,2.19478725
05/20/2023,03:00,138.9,138.497,139.421,39.321,38.441,40.365,122.826,122.37,123.307,531.653,352.763,570.861,476.334,471.599,495.92,282.6,281.614,284.279,1011.395,842.69,1172.533,1699.057,1373.686,1920.386,1491.373,1441.642,1549.489,415.099,430.954,385.408,2367.805,2037.039,2763.804,3140.763,2999.741,3194.437,1686.323,1565.408,2049.207,15212.167,15187.098,15261.014,2670.224,2668.722,2671.541,122.17,121.933,122.488,13592.484,11827.79,15337.788,3314.453,3205.601,4035.551,4634.672,4512.113,5052.699,2112.49,1764.261,2661.524,1633.785,1595.116,1672.937,1444.616,1335.336,1678.11,2534.997,2468.145,2619.673,525.42,519.835,531.086,160.924,157.927,162.604,2251.39,2648.044,5569.418,5112.5960000000005,12301.759,27883.207,0.1876158333333333,0.2206703333333333,0.4641181666666666,0.4260496666666667,1.0251465833333333,2.323600583333333
05/20/2023,03:05,138.787,138.365,139.002,39.21,38.459,39.917,122.884,122.716,123.162,353.69,352.705,354.808,648.585,472.115,735.661,283.14,282.068,285.314,841.193,835.601,844.516,1550.864,1271.395,1617.144,1547.144,1475.831,2219.035,380.84,391.333,374.173,1009.045,875.762,2278.6,3181.281,3140.712,3273.051,1648.467,1555.892,2117.011,15212.16,15182.082,15261.477,2669.859,2668.931,2671.15,122.201,121.97,122.71,13685.294,11757.817,15514.066,3321.57,3194.209,4072.887,4518.167,4511.0,4522.552,1877.596,1715.789,2186.493,1690.554,1609.316,1805.163,1273.695,1176.205,1417.716,2546.666,2465.898,2757.989,525.348,519.361,530.193,159.364,156.764,160.868,2016.383,2842.8630000000003,5288.693,4756.166,10988.668,25892.773,0.1680319166666667,0.23690525,0.4407244166666667,0.3963471666666667,0.9157223333333332,2.1577310833333336
05/20/2023,03:10,138.592,138.029,139.084,39.528,38.925,40.046,122.487,122.116,122.762,353.977,352.426,356.713,682.807,678.768,699.623,282.288,281.477,283.322,991.55,829.207,1163.776,1661.024,1532.931,1910.278,1724.587,1649.474,2000.715,357.013,385.918,334.664,840.581,468.568,1054.111,4327.758,3062.297,5210.801,1559.732,1487.36,1758.282,15210.292,15192.1,15258.902,2669.458,2668.623,2670.432,122.218,121.874,122.515,13131.121,10937.613,14950.096,3302.243,3185.005,4084.59,5260.346,4514.126,6540.813,1818.412,1743.862,2127.017,1798.772,1620.33,2001.991,875.676,628.917,1226.066,2501.496,2401.354,2574.171,525.784,522.252,529.937,158.426,157.334,159.187,1957.004,2961.079,5571.610000000001,4378.72,11946.468,26814.881,0.1630836666666666,0.2467565833333333,0.4643008333333334,0.3648933333333333,0.995539,2.234573416666666
05/20/2023,03:15,138.489,138.211,139.08,74.083,38.504,196.844,122.423,122.197,122.78,386.45,352.982,607.189,600.927,381.609,701.474,504.615,493.668,537.3,833.083,830.451,836.095,1592.403,1276.954,1891.936,1775.419,1699.335,1873.118,371.159,384.107,365.255,732.568,415.586,1390.079,4142.495,3063.509,4481.708,1522.669,1470.716,1882.797,15559.83,15198.154,15735.812,2709.941,2668.068,2751.23,121.969,121.702,122.333,14013.231,11580.229,16162.389,3332.213,3189.498,4018.5,4525.199,4510.288,4580.449,1907.164,1814.926,2009.62,1748.38,1658.544,1877.427,692.454,611.083,959.525,2534.42,2410.256,2839.059,524.158,518.869,527.803,156.732,151.416,158.218,2045.653,2842.889,5529.372,4312.141,11720.076,26450.131,0.1704710833333333,0.2369074166666666,0.460781,0.3593450833333333,0.976673,2.204177583333333
05/20/2023,03:20,138.396,138.115,138.761,140.509,137.357,146.101,122.447,122.034,122.789,572.197,564.286,593.999,388.271,380.883,413.147,503.647,493.284,508.924,978.976,826.24,1154.672,1547.64,1386.806,1638.825,1800.464,1768.667,1849.289,362.452,381.224,316.448,1038.645,907.74,1251.21,3187.853,3059.032,3470.11,1620.7,1494.396,2091.649,15457.189,15180.293,15596.818,2821.026,2749.512,2855.891,540.113,121.516,10580.073,14521.284,12920.387,16120.296,3467.793,3172.865,4091.444,4510.599,4503.521,4521.322,1916.489,1843.204,2227.175,1854.869,1777.896,1905.572,949.14,867.558,1021.76,2641.589,2595.099,2787.993,524.922,520.846,527.758,156.051,154.579,156.874,2054.885,2728.039,5993.226,4621.127,11736.403,27133.68,0.1712404166666666,0.2273365833333333,0.4994354999999999,0.3850939166666667,0.9780335833333332,2.26114
05/20/2023,03:25,192.724,138.183,258.074,109.639,38.615,138.163,122.651,122.325,123.044,412.904,352.532,568.553,419.142,389.896,423.665,500.652,497.94,502.763,833.142,827.144,857.247,1715.842,1538.891,1931.54,1802.213,1770.774,1994.27,277.316,312.672,266.787,907.558,486.793,1026.017,3168.028,2727.989,3212.327,1696.886,1633.527,1989.592,15635.829,15609.287,15657.868,2824.79,2770.746,2855.999,121.18,120.789,121.479,14135.864,12299.379,15411.492,3239.14,3163.791,3994.252,4561.135,4502.848,5189.849,1915.189,1670.677,2306.596,1754.702,1668.843,1833.886,936.451,871.306,1019.07,2572.054,2451.172,2659.58,524.394,519.789,529.052,142.809,108.709,155.888,2107.913,2573.811,5620.313,4849.831,10927.899,26079.767,0.1756594166666666,0.21448425,0.4683594166666667,0.4041525833333333,0.91065825,2.1733139166666664
05/20/2023,03:30,240.307,237.599,244.232,39.211,38.486,40.111,122.624,122.307,122.871,353.583,351.828,366.316,515.816,389.57,633.685,338.18,295.033,499.494,1006.157,824.666,1153.081,1580.235,1549.417,1620.71,1742.934,1659.445,1830.739,236.989,298.04,226.395,630.875,415.582,1387.474,2812.431,2696.99,3028.382,1668.893,1641.015,2034.779,15344.592,15187.211,15582.777,2771.348,2769.583,2773.029,122.042,121.802,122.479,13943.638,12737.49,15211.339,3374.293,3172.064,4129.74,4843.09,4505.783,5304.069,1908.42,1602.982,2107.349,1544.368,1458.892,1658.602,891.003,859.589,930.589,2310.527,2151.03,2476.391,524.801,520.154,529.391,113.049,107.688,117.15,2148.727,2419.797,5413.201,4478.311,10348.839000000002,24808.875,0.1790605833333333,0.20164975,0.4511000833333333,0.3731925833333333,0.8624032500000001,2.06740625
05/20/2023,03:35,235.83,215.267,238.04,39.361,38.195,40.164,122.745,122.398,123.153,353.602,352.468,357.74,598.968,592.012,625.7,293.544,291.807,295.509,828.792,824.8,832.41,1441.805,1190.158,1607.009,1564.967,1439.914,1667.135,258.008,327.906,221.495,900.929,866.047,918.133,4071.289,2981.441,4901.471,1814.776,1639.302,2075.962,15232.472,15203.937,15254.573,2811.293,2748.473,2852.735,122.152,121.847,122.347,14485.516,12620.04,16115.619,3372.333,3186.094,3557.229,5637.161,5042.958,6348.112,1993.995,1653.694,2211.195,1515.479,1416.893,1808.504,1002.546,939.69,1128.016,2227.188,2197.335,2260.673,525.946,520.446,529.782,113.0,111.061,113.641,2229.825,2495.2,4974.549,4552.671,11916.942,26169.187,0.18581875,0.2079333333333333,0.41454575,0.37938925,0.9930785,2.1807655833333333
05/20/2023,03:40,141.724,138.292,215.267,39.293,38.332,39.881,122.904,122.561,123.235,519.19,352.54,659.943,552.907,382.101,615.808,290.556,288.689,291.934,984.905,825.224,1153.318,1459.518,1179.795,1715.159,1609.997,1532.529,1675.497,330.976,345.548,326.227,913.163,862.028,1025.458,3292.246,2474.571,3881.025,1920.579,1886.587,2103.009,15216.367,15196.976,15232.663,2749.325,2747.682,2750.892,122.205,121.943,122.615,14537.668,12366.71,16217.422,3387.281,3280.726,4129.66,5183.886,4530.919,5917.377,2009.003,1683.124,2277.748,1588.792,1501.845,1653.44,756.049,726.054,893.85,2479.331,2238.332,2673.376,525.369,521.859,528.797,157.611,111.553,750.85,2150.727,2595.579,5593.423000000001,4426.702,11147.2,25913.631,0.1792272499999999,0.2162982499999999,0.4661185833333334,0.3688918333333333,0.9289333333333332,2.15946925
05/20/2023,03:45,138.375,138.088,138.675,39.188,38.248,39.898,122.576,122.125,122.916,509.349,349.429,564.798,386.001,381.692,406.565,288.01,287.086,288.898,825.832,821.747,828.278,1364.425,1286.699,1447.982,1793.624,1638.885,2055.04,328.598,341.491,325.138,1602.395,423.179,2709.696,2593.9,2535.273,3032.722,1925.127,1871.361,2306.519,15211.849,15185.623,15233.3,2705.044,2665.675,2750.837,122.086,121.702,122.515,13420.681,11447.918,14724.574,3436.325,3287.11,4161.201,4687.776,4508.15,5293.819,1959.155,1808.571,2288.202,1627.118,1567.999,1658.43,770.856,685.486,1298.509,2595.997,2466.385,2789.214,525.542,520.757,529.399,216.808,212.682,228.97,2097.53,2464.293,5724.802,4348.418,11202.1,25837.143,0.1747941666666666,0.2053577499999999,0.4770668333333333,0.3623681666666666,0.9335083333333332,2.15309525
05/20/2023,03:50,138.652,138.174,139.516,52.858,38.513,160.811,122.861,122.525,123.444,350.219,348.622,352.664,477.127,383.026,631.027,286.95,286.235,287.668,788.114,631.878,966.4,1356.892,1237.85,1414.346,1831.922,1723.216,1919.394,329.524,344.104,325.373,2691.51,2296.611,2981.293,2536.126,2465.27,3064.963,2052.986,1905.803,2650.611,15544.498,15209.914,15748.588,2668.039,2666.249,2669.085,122.137,121.661,122.574,13384.993,11732.898,15688.951,3540.609,3274.375,4186.801,4520.547,4508.123,4531.28,1869.146,1762.89,2282.548,1580.331,1511.62,1638.19,818.089,751.04,957.515,2544.749,2491.304,2617.602,525.273,521.395,529.163,210.015,207.557,212.243,2007.798,2509.843,5515.004,4514.917,12293.709,26841.271,0.1673164999999999,0.2091535833333333,0.4595836666666666,0.3762430833333334,1.02447575,2.2367725833333334
05/20/2023,03:55,139.48,139.079,140.13,142.276,138.87,152.964,123.506,123.244,123.726,350.622,349.305,352.8,592.451,484.63,821.029,287.043,286.461,287.683,640.201,636.719,642.947,1379.524,1336.629,1420.996,1767.164,1715.938,1832.888,301.025,331.1,293.937,1093.082,878.058,2306.875,3613.512,2576.653,5080.945,1852.79,1753.519,2260.764,15217.7,15178.501,15241.021,2668.432,2667.167,2669.968,122.401,122.115,122.715,14016.637,12169.158,15614.113,3402.235,3269.142,4158.167,4820.746,4522.999,5394.617,1824.966,1751.169,1914.011,1556.623,1505.357,1633.537,716.86,630.383,830.13,2396.357,2254.261,2569.06,536.346,518.877,758.77,170.189,108.563,208.835,1964.446,2573.605,5154.344,4236.217,11606.197,25534.809,0.1637038333333333,0.2144670833333333,0.4295286666666667,0.3530180833333333,0.9671830833333334,2.12790075
05/20/2023,04:00,139.265,138.72,139.725,129.287,38.387,139.308,123.287,122.798,123.599,387.692,344.897,598.723,695.552,687.247,716.976,286.033,285.426,286.869,639.237,635.935,642.53,1273.328,1160.407,1418.622,1908.571,1817.24,2316.84,301.07,348.477,292.168,645.554,465.014,945.533,4627.845,4472.377,4802.005,1709.019,1618.968,2157.631,15270.408,15220.594,15298.544,2668.101,2666.43,2669.194,1024.448,121.311,22688.391,14701.696,11829.865,16272.026,3519.6,3298.548,4180.568,5807.255,5048.694,6361.416,1770.131,1426.089,2150.976,1659.398,1592.719,1824.602,680.419,631.369,698.492,2231.193,2162.291,2364.232,847.702,534.032,1173.403,112.635,107.579,113.832,1909.396,2779.307,5166.693,3948.799,13445.885,27250.08,0.1591163333333333,0.2316089166666666,0.43055775,0.3290665833333333,1.1204904166666667,2.2708400000000006
05/20/2023,04:05,159.218,139.12,417.22,39.416,38.523,40.127,123.558,123.226,123.917,563.876,557.333,580.004,659.353,476.699,707.248,386.817,285.246,830.104,640.872,638.024,644.037,1347.389,1164.992,1638.179,1879.935,1826.859,2335.199,324.064,342.834,278.446,843.558,415.346,1087.502,3663.223,3241.614,4653.494,1711.512,1614.164,1832.149,15207.675,15167.271,15268.317,2667.735,2666.321,2668.703,122.28,121.561,122.706,14305.412,12315.18,16022.749,3422.158,3253.182,4228.703,5106.608,4526.572,6606.345,1812.629,1500.45,1930.503,1706.068,1649.469,1773.027,750.568,631.247,1068.217,2350.971,2229.299,2823.661,532.359,522.278,537.405,113.099,110.122,114.224,1971.847,2813.043,5435.654,4196.286,11364.412,25781.242,0.1643205833333333,0.2344202499999999,0.4529711666666667,0.3496904999999999,0.9470343333333332,2.148436833333333
05/20/2023,04:10,246.319,240.624,257.697,39.237,37.966,40.329,123.738,123.462,123.99,389.802,346.968,558.046,478.226,474.608,496.663,498.878,494.227,503.84,643.853,638.138,666.332,1669.891,1471.637,1842.569,1738.678,1699.325,1824.725,275.24,288.456,267.792,906.367,874.771,1004.973,3134.28,3041.865,3252.674,1645.218,1617.716,1734.954,15192.91,15165.931,15246.538,2668.183,2665.693,2669.776,122.527,122.201,122.878,15499.421,13661.492,17234.777,3319.203,3249.436,3918.8,4533.799,4524.67,4542.732,1708.199,1497.789,2022.806,1543.291,1470.592,1700.6,846.902,725.594,1254.119,2293.422,2235.263,2335.044,525.276,520.664,529.218,112.99,108.035,114.68,1954.518,2420.495,5065.755,4660.889,10788.826,24890.483,0.1628764999999999,0.2017079166666666,0.42214625,0.3884074166666666,0.8990688333333332,2.074206916666667
05/20/2023,04:15,239.319,237.904,241.202,39.328,38.403,40.237,123.574,123.189,123.944,347.279,345.572,348.414,476.959,473.204,496.762,492.724,489.82,495.509,640.351,637.936,643.759,1450.669,1246.285,1804.657,1873.207,1700.275,1949.101,265.098,280.523,258.244,749.568,465.231,1043.997,2998.607,2938.162,3073.052,1590.711,1524.491,1934.4,15294.078,15130.51,15632.814,2668.593,2667.212,2670.322,1456.994,121.556,32772.785,15772.006,14431.715,17620.359,3460.66,3238.354,4082.979,4529.695,4516.165,4540.983,1663.439,1375.084,1947.233,1621.3,1528.261,2086.686,756.943,720.536,1008.754,2191.271,2124.618,2276.182,525.614,520.948,528.844,113.092,108.053,114.315,1902.758,2486.931,5052.108,4291.0470000000005,11973.128,25705.972,0.1585631666666667,0.20724425,0.421009,0.3575872499999999,0.9977606666666664,2.1421643333333336
05/20/2023,04:20,180.956,139.116,238.286,39.295,38.241,40.246,123.331,122.962,123.589,347.525,345.802,348.929,548.657,471.997,717.874,449.705,284.771,490.047,738.908,636.217,1037.208,1467.702,1424.317,1503.526,1910.511,1867.568,1939.622,272.764,353.587,250.241,760.074,416.074,1020.331,4321.528,2988.811,5067.879,1609.097,1527.217,1811.063,15649.041,15558.395,15775.181,2808.421,2667.367,2974.593,121.712,121.261,122.642,16488.213,14103.16,18332.684,3327.133,3245.778,3882.708,4852.94,4513.254,5291.068,1502.615,1399.15,1558.613,1718.202,1602.385,2192.447,842.052,829.947,897.634,2306.338,2136.595,2381.567,525.877,522.508,530.358,112.655,107.816,113.75,1683.571,2662.954,5303.282,4368.556,11977.4,25995.763,0.1402975833333333,0.2219128333333333,0.4419401666666666,0.3640463333333333,0.9981166666666668,2.1663135833333333
05/20/2023,04:25,139.364,139.048,139.962,46.735,38.542,56.095,123.444,123.007,123.799,520.073,346.87,615.646,689.767,680.875,708.708,284.832,284.103,286.03,790.537,704.863,1035.972,1624.969,1456.452,1822.972,1915.422,1863.872,1977.316,289.389,301.94,285.932,901.404,870.951,927.128,3263.931,2634.048,4215.613,1647.66,1586.341,1837.595,15866.28,15683.299,16211.299,2971.054,2969.51,2972.656,122.235,122.056,122.656,17404.727,15173.107,19572.684,3393.89,3249.549,4116.747,6056.783,5064.953,6969.864,1549.132,1373.996,1851.116,1581.757,1521.811,1673.737,925.164,819.365,1327.899,2340.229,2216.459,2404.789,524.081,519.06,528.324,114.61,109.192,116.585,1688.496,2684.357,5566.261,4482.625,11291.205,25712.944000000003,0.140708,0.2236964166666666,0.4638550833333333,0.3735520833333333,0.94093375,2.142745333333334
05/20/2023,04:30,139.629,139.257,140.203,142.55,49.614,173.871,123.679,123.471,123.926,511.825,349.823,572.839,589.174,462.723,612.94,284.232,283.545,284.94,708.764,705.663,712.039,1442.432,1261.915,1518.12,1764.848,1745.672,1861.485,327.795,342.052,322.887,2147.998,876.124,2938.606,2694.464,2618.933,2956.441,1708.99,1645.778,2005.811,15361.718,15318.363,15514.312,2969.699,2968.292,2971.431,122.339,122.074,122.583,18180.648,16552.559,19816.836,3373.987,3233.485,4072.417,4825.701,4533.783,5972.124,1526.004,1313.544,1783.375,1547.843,1474.679,1593.199,929.997,850.993,978.26,2260.218,2197.995,2670.771,524.485,521.302,528.562,131.507,115.354,163.49,1665.6329999999998,2588.491,5245.655,4365.651,11964.479,25829.909,0.1388027499999999,0.2157075833333333,0.4371379166666666,0.3638042499999999,0.9970399166666668,2.1524924166666666
05/20/2023,04:35,139.945,138.838,146.34,145.62,143.026,148.171,123.841,123.289,124.254,350.412,348.124,351.56,394.462,385.296,410.152,284.255,282.915,285.513,709.831,706.233,713.368,1511.411,1276.063,1810.125,1769.416,1710.985,1836.194,325.602,339.783,322.822,1161.401,432.173,2449.516,2873.193,2711.631,3851.259,1804.895,1693.499,2070.917,15361.488,15341.814,15401.079,2970.503,2968.857,2972.604,122.354,122.011,122.633,17679.6,15972.285,19854.031,3475.19,3250.618,4090.957,4532.415,4524.142,4541.261,1488.384,1309.517,1761.718,1600.061,1540.4,1662.045,937.869,894.632,959.026,2328.451,2205.611,2750.536,523.689,519.488,526.747,161.05,156.907,162.703,1628.329,2443.966,5158.11,4538.43,11287.38,25056.215,0.1356940833333333,0.2036638333333333,0.4298424999999999,0.3782025,0.940615,2.0880179166666664
05/20/2023,04:40,139.602,139.289,140.69,57.351,44.281,143.655,123.698,123.471,124.008,350.196,349.283,352.219,398.781,394.924,419.143,283.162,282.374,284.247,838.12,707.279,884.852,1399.249,1245.711,1799.99,1686.561,1660.814,1730.761,326.688,341.906,322.231,918.715,880.919,933.68,4025.062,3595.143,4593.057,1837.742,1759.841,2262.337,15240.986,15155.598,15370.521,2744.784,2668.321,2971.786,124.821,121.343,189.409,18258.191,16407.215,20107.189,3274.794,3253.753,3455.759,4527.038,4518.545,4536.671,1493.561,1263.385,1753.55,1606.042,1560.612,1654.071,831.832,791.464,960.474,2433.14,2342.472,2497.404,524.505,521.275,528.687,159.456,157.446,160.648,1633.163,2455.209,5308.017,4351.985000000001,11772.137,25520.511,0.1360969166666666,0.2046007499999999,0.44233475,0.3626654166666667,0.9810114166666666,2.12670925
05/20/2023,04:45,139.548,139.18,139.894,44.742,43.801,45.619,123.663,123.344,123.926,390.781,349.211,601.615,437.466,393.779,640.329,282.954,282.082,283.716,969.139,791.642,1133.851,1230.683,1104.571,1306.387,1887.171,1660.437,2269.896,307.359,418.634,287.438,941.215,878.902,1039.552,2853.456,2560.473,3685.154,1818.723,1728.02,2195.112,15214.643,15139.985,15262.578,2669.719,2668.512,2671.04,121.757,121.247,122.678,17754.354,16173.002,19453.361,3409.523,3249.58,4141.821,4574.104,4521.98,5200.233,1473.379,1278.096,1824.835,1665.254,1596.933,1904.124,788.543,725.193,840.083,2351.956,2255.121,2544.594,525.002,521.257,529.756,211.36,156.232,301.041,1612.927,2533.742,5599.0470000000005,4120.902999999999,10732.032,24598.651,0.1344105833333333,0.2111451666666667,0.46658725,0.3434085833333332,0.894336,2.049887583333333
05/20/2023,04:50,196.656,139.052,282.476,43.974,38.914,45.158,123.516,123.289,123.881,566.05,559.603,587.671,611.945,602.92,632.043,282.491,281.963,283.572,792.651,788.6,796.528,1282.608,1255.646,1314.921,1916.371,1886.322,1934.618,293.534,418.19,260.095,552.586,414.671,1094.823,2967.302,2733.769,3446.849,1859.984,1808.972,2122.949,15161.396,15128.756,15201.541,2668.582,2666.648,2669.648,122.135,121.802,122.383,18447.621,16076.98,19791.082,3351.832,3259.664,4098.413,5305.016,4554.097,5823.224,1631.161,1250.567,1745.562,1724.425,1635.543,2006.491,765.536,741.744,836.837,2413.897,2329.644,2662.589,525.377,521.24,530.54,257.724,253.806,262.822,1827.817,2753.42,5688.969,4190.619,10445.538,24906.363,0.1523180833333333,0.2294516666666667,0.47408075,0.3492182499999999,0.8704615,2.0755302500000004
