Date,Time,Server1_meter1_avg,Server1_meter1_min,Server1_meter1_max,Server1_meter2_avg,Server1_meter2_min,Server1_meter2_max,Server1_meter3_avg,Server1_meter3_min,Server1_meter3_max,Server1_meter4_avg,Server1_meter4_min,Server1_meter4_max,Server1_meter5_avg,Server1_meter5_min,Server1_meter5_max,Server1_meter6_avg,Server1_meter6_min,Server1_meter6_max,Server1_meter7_avg,Server1_meter7_min,Server1_meter7_max,Server1_meter8_avg,Server1_meter8_min,Server1_meter8_max,Server1_meter9_avg,Server1_meter9_min,Server1_meter9_max,Server1_meter10_avg,Server1_meter10_min,Server1_meter10_max,Server1_meter11_avg,Server1_meter11_min,Server1_meter11_max,Server1_meter12_avg,Server1_meter12_min,Server1_meter12_max,Server1_meter13_avg,Server1_meter13_min,Server1_meter13_max,Server2_meter1_avg,Server2_meter1_min,Server2_meter1_max,Server2_meter2_avg,Server2_meter2_min,Server2_meter2_max,Server2_meter3_avg,Server2_meter3_min,Server2_meter3_max,Server2_meter4_avg,Server2_meter4_min,Server2_meter4_max,Server2_meter5_avg,Server2_meter5_min,Server2_meter5_max,Server2_meter6_avg,Server2_meter6_min,Server2_meter6_max,Server3_meter1_avg,Server3_meter1_min,Server3_meter1_max,Server3_meter2_avg,Server3_meter2_min,Server3_meter2_max,Server3_meter3_avg,Server3_meter3_min,Server3_meter3_max,Server3_meter4_avg,Server3_meter4_min,Server3_meter4_max,Server3_meter5_avg,Server3_meter5_min,Server3_meter5_max,Server3_meter6_avg,Server3_meter6_min,Server3_meter6_max,1st_Floor,2nd_Floor,3rd_Floor,4th_Floor,Utilities,TOTAL,1st_Floor_Kwh,2nd_Floor_Kwh,3rd_Floor_Kwh,4th_Floor_Kwh,Utilities_Kwh,TOTAL_Kwh
05/20/2023,00:00,257.302,243.545,327.611,39.347,38.459,40.124,120.428,119.532,121.506,622.194,431.762,744.219,939.46,844.641,1133.524,369.577,274.614,482.224,819.498,812.496,826.217,1026.967,922.891,1204.934,2825.467,2753.031,3155.834,663.045,676.848,642.52,2371.148,2213.325,2773.1,3810.866,3648.556,4347.505,2341.459,2251.749,2743.135,15703.9,15563.338,16022.084,3656.49,3586.273,3661.888,163.349,119.558,1172.193,5527.238,721.726,13349.041,2834.518,1132.472,3703.956,4491.418,4479.588,4510.004,2097.452,1848.856,2604.754,2578.551,2516.93,2642.211,2006.1,1889.242,2119.919,3108.731,3049.214,3193.492,521.576,518.099,526.688,156.451,154.169,157.534,2354.7540000000004,4301.484,7375.889999999999,5744.102999999999,13514.398,33290.629,0.19622950000000003,0.358457,0.6146575,0.47867524999999994,1.1261998333333332,2.774219083333334
